"","Admin","Admin_Dur","Info","Info_Dur","PdRel","PdRel_Dur","BounceR","ExitR","PageValues","SpecialDay","Month","VisitorType","Weekend","Revenue","Revenue1"
"3469",1,0.538888888833333,1,0.933333333333333,62,40.2483333333333,0,0.2222222,30.4615873,0,"May","Returning_Visitor",FALSE,TRUE,1
"3470",0,0,0,0,24,5.50138888833333,3.75,4.3055556,0,1,"May","Returning_Visitor",TRUE,FALSE,0
"3471",0,0,0,0,6,1.38333333333333,3.3333333,10,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3472",1,1.23333333333333,0,0,21,12.4138888883333,0,1,0,0,"May","New_Visitor",TRUE,FALSE,0
"3473",1,0.166666666666667,0,0,16,2,5.3333333,8,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3474",0,0,0,0,2,0,20,20,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3475",7,1.18333333333333,0,0,34,25.6791666666667,0.4878049,2.4390244,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3476",0,0,0,0,8,1.49166666666667,0,5,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3477",1,0.45,0,0,17,28.7166666666667,0,0.3921569,0,0,"May","New_Visitor",FALSE,FALSE,0
"3478",0,0,0,0,7,3.18333333333333,0,2.8571429,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3479",4,1.26,0,0,94,26.2700846333333,1.0752688,1.5506059,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3480",0,0,2,0.383333333333333,15,8.43333333333333,3.3333333,6,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3481",0,0,0,0,39,8.95,0.5128205,1.1965812,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3482",2,0.541666666666667,0,0,12,3.99583333333333,0,0.5128205,0,0.4,"May","New_Visitor",FALSE,FALSE,0
"3483",8,2.01111111166667,2,9.31666666666667,44,24.50555555,1.6,1.9207792,7.435866667,0,"May","Returning_Visitor",TRUE,FALSE,0
"3484",0,0,0,0,3,1.75416666666667,0,4.4444444,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3485",0,0,0,0,21,27.275,4.2857143,6.5873016,0,0.4,"May","Returning_Visitor",FALSE,FALSE,0
"3486",0,0,0,0,1,0,20,20,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3487",4,2.14166666666667,0,0,14,4.55416666666667,0,1.25,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3488",1,0.466666666666667,0,0,19,6.03333333333333,0,0.5555556,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3489",3,0.858333333333333,0,0,21,27.0583333333333,0,0.5,49.3886,0.6,"May","New_Visitor",FALSE,TRUE,1
"3490",2,0.95,1,0.0666666666666667,35,27.3888888833333,1.0526316,3.1578947,0,0.2,"May","Returning_Visitor",FALSE,FALSE,0
"3491",0,0,0,0,4,0,20,20,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3492",14,4.11893939333333,2,2.01111111166667,56,18.00444445,1.884058,2.5355418,24.72661836,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3493",0,0,0,0,12,2.53333333333333,0,0.2380952,0,1,"May","Returning_Visitor",TRUE,FALSE,0
"3494",2,4.26666666666667,0,0,14,9.575,0,1.4285714,0,0,"May","New_Visitor",FALSE,FALSE,0
"3495",0,0,0,0,11,2.37361111166667,0,3.6363636,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3496",2,0.625,0,0,55,23.6745416,0.1212121,0.5750251,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3497",0,0,0,0,5,0.316666666666667,0,8,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3498",0,0,0,0,10,54.85,2,5.8,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3499",0,0,0,0,47,19.0747222166667,4.1843972,5.5319149,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3500",10,1.2694444445,0,0,17,6.73333333333333,0,2.5757576,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3501",4,3.36666666666667,0,0,28,11.9161111116667,1.4666667,1.6973138,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3502",0,0,0,0,25,8.79166666666667,0,0.3466667,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3503",1,0.3,0,0,8,1.1,7.5,8.75,0,0.4,"May","Returning_Visitor",FALSE,FALSE,0
"3504",7,2.67051282,0,0,125,71.8856517166667,0.1736111,1.9623016,11.37678683,0,"May","Returning_Visitor",TRUE,FALSE,0
"3505",0,0,0,0,15,7.57916666666667,2.6666667,3.3333333,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3506",2,5.63333333333333,0,0,17,20.0927777833333,1.25,3.75,19.23625,0.8,"May","Returning_Visitor",FALSE,TRUE,1
"3507",0,0,3,0.483333333333333,41,27.5458333333333,1.3636364,3.5119048,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3508",0,0,0,0,7,3.99166666666667,0,1.6666667,0,0,"May","New_Visitor",TRUE,FALSE,0
"3509",0,0,0,0,14,25.65,1.5384615,3.0769231,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3510",2,14.0666666666667,0,0,6,3.20833333333333,5,7.5,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3511",3,1.225,3,2.85,76,36.8131349166667,0,0.4756098,3.200304878,0,"May","Returning_Visitor",TRUE,FALSE,0
"3512",2,0.222222222166667,0,0,105,34.3740598666667,1.220527,2.0275689,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3513",4,5.40833333333333,0,0,30,24.2797222166667,0,0.9019608,30.01288235,0,"May","Returning_Visitor",FALSE,TRUE,1
"3514",0,0,0,0,12,4.33333333333333,5,8.3333333,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3515",0,0,0,0,7,10.0666666666667,0,3.3333333,53.988,0,"May","New_Visitor",FALSE,TRUE,1
"3516",7,2.65833333333333,0,0,13,6.04166666666667,0,0.3921569,0,0,"May","New_Visitor",FALSE,FALSE,0
"3517",1,0.616666666666667,0,0,30,26.405,0,1.547619,3.356892857,0,"May","Returning_Visitor",TRUE,FALSE,0
"3518",4,1.33333333333333,0,0,79,64.2533333333333,1.2345679,2.8765432,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3519",1,0.141666666666667,0,0,14,9.06388888833333,0,0.7692308,0,0,"May","New_Visitor",TRUE,FALSE,0
"3520",0,0,0,0,12,9.56666666666667,1.6666667,8.3333333,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3521",0,0,0,0,10,2.12916666666667,5.3333333,7.5,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3522",1,4.01666666666667,0,0,39,44.4333333333333,1.5384615,4.6153846,0,0.2,"May","Returning_Visitor",FALSE,FALSE,0
"3523",0,0,0,0,3,0,20,20,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3524",0,0,0,0,23,19.4388888833333,0,2.826087,22.2993913,0,"May","Returning_Visitor",FALSE,FALSE,0
"3525",16,4.7475,0,0,276,79.3063439666667,0.1034483,0.7306262,27.43209507,0,"May","Returning_Visitor",TRUE,TRUE,1
"3526",0,0,1,0.266666666666667,8,5.13333333333333,0,2.5,35.091,0,"May","Returning_Visitor",FALSE,TRUE,1
"3527",7,1.07916666666667,1,0.283333333333333,100,41.0540806833333,0.1886792,1.4944594,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3528",0,0,0,0,3,0.466666666666667,0,6.6666667,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3529",1,0.0333333333333333,0,0,24,15.9708333333333,2.5,3.5,24.34016667,0,"May","Returning_Visitor",FALSE,FALSE,0
"3530",4,0.791666666666667,0,0,16,5.52222222166667,0,1.0526316,254.6071579,0,"May","New_Visitor",FALSE,TRUE,1
"3531",6,1.81527777833333,0,0,24,8.606944445,0,1.3333333,8.1816,0,"May","Returning_Visitor",TRUE,TRUE,1
"3532",0,0,0,0,18,11.494444445,2.3529412,3.0392157,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3533",0,0,0,0,22,14.7892460316667,1,1.45,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3534",3,0.426190476166667,1,0,15,33.7746031666667,1.1764706,7.254902,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3535",4,2.05,1,0.491666666666667,16,8.82222222166667,0,0.45,0,0,"May","New_Visitor",FALSE,FALSE,0
"3536",1,0.8,0,0,52,39.6143650833333,1.6666667,4.5679012,13.32592593,0,"May","Returning_Visitor",FALSE,FALSE,0
"3537",1,1.06666666666667,0,0,33,26.0695635,0.625,0.3506944,10.12275,0,"May","Returning_Visitor",TRUE,FALSE,0
"3538",4,1.15,0,0,20,19.6666666666667,0,0.9090909,30.52636364,0,"May","Returning_Visitor",FALSE,TRUE,1
"3539",0,0,0,0,14,4.86,0,8.5714286,0,1,"May","Returning_Visitor",TRUE,FALSE,0
"3540",0,0,0,0,2,3.38333333333333,0,10,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3541",2,0.3,0,0,32,14.530555555,0.9375,2.0833333,31.903875,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3542",4,5.375,1,0.483333333333333,78,51.64988095,0.7692308,2.2124542,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3543",2,2.975,2,5.23333333333333,19,39.0083333333333,0,1.5873016,52.08342857,0,"May","Returning_Visitor",FALSE,FALSE,0
"3544",0,0,0,0,5,1.8,0,5,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3545",1,1.36666666666667,0,0,59,32.1187037,0.7909605,2.3728814,23.87629104,0,"May","Returning_Visitor",FALSE,TRUE,1
"3546",0,0,0,0,15,2.39583333333333,8,9.1555556,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3547",0,0,0,0,9,9.21666666666667,0,2.5,53.988,0,"May","New_Visitor",FALSE,TRUE,1
"3548",0,0,0,0,7,14.25,0,2.8571429,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3549",8,2.944444445,2,2.55,27,14.68,0.7291667,2.0192308,8.54525,0,"May","Returning_Visitor",TRUE,TRUE,1
"3550",1,0,0,0,7,0.616666666666667,8.3333333,10.8333333,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3551",0,0,0,0,29,28.6854166666667,4.2528736,7.1264368,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3552",1,6.96666666666667,3,1.26666666666667,70,55.7614306,0.2515091,0.7571185,7.204613682,0,"May","Returning_Visitor",FALSE,TRUE,1
"3553",0,0,0,0,29,13.4861111116667,1.7857143,3.2142857,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3554",0,0,0,0,10,7.77916666666667,0,2.8571429,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3555",1,0.383333333333333,0,0,35,25.2166666666667,4,6.9333333,0,0.4,"May","Returning_Visitor",FALSE,FALSE,0
"3556",1,0.208333333333333,0,0,51,12.833214285,0,0.4081633,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3557",0,0,0,0,11,2.11111111166667,7.2727273,9.0909091,0,0.4,"May","Returning_Visitor",FALSE,FALSE,0
"3558",0,0,0,0,25,5.29166666666667,1.25,3.1944444,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3559",0,0,0,0,9,6.48333333333333,12.2222222,12.2222222,0,0.2,"May","Returning_Visitor",FALSE,FALSE,0
"3560",0,0,0,0,2,0.733333333333333,0,10,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3561",0,0,0,0,13,4.2,0,6.1538462,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3562",5,1.11611111116667,2,6.93333333333333,291,201.086355833333,0.122631,0.8659512,9.013011371,0,"May","Returning_Visitor",FALSE,FALSE,0
"3563",1,2,1,1.41666666666667,33,10.2738888883333,0,0.5714286,0,0,"May","New_Visitor",FALSE,FALSE,0
"3564",0,0,0,0,10,16.3,0,2.5,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3565",5,0.9,0,0,16,8.12777777833333,0,2.6315789,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3566",0,0,0,0,3,1,0,6.6666667,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3567",0,0,0,0,1,0,20,20,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3568",0,0,0,0,23,10.7916666666667,2.8571429,4,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3569",0,0,0,0,14,3.40833333333333,4.6153846,8.4615385,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3570",0,0,0,0,10,1.2,8,11,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3571",1,0.0666666666666667,0,0,18,2.3975,0,3.4117647,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3572",7,6.23948412666667,0,0,5,4.30138888833333,0.4545455,5.2525253,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3573",0,0,0,0,7,1.66166666666667,0,1.4285714,0,0.2,"May","Returning_Visitor",FALSE,FALSE,0
"3574",1,0.0916666666666667,0,0,7,4.61666666666667,4.4444444,3.5555556,0,0.4,"May","Returning_Visitor",FALSE,FALSE,0
"3575",0,0,9,29.6527777833333,12,31.4416666666667,0.7017544,1.9298246,0,0.6,"May","New_Visitor",FALSE,FALSE,0
"3576",0,0,0,0,80,33.12555555,3.5,6.514881,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3577",0,0,0,0,17,6.53111111166667,0,2.9411765,0,1,"May","Returning_Visitor",TRUE,FALSE,0
"3578",0,0,0,0,1,0,20,20,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3579",6,6.23333333333333,0,0,83,13.1992658733333,1.3636364,2.5536616,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3580",0,0,0,0,9,2.125,0,2.2222222,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3581",0,0,0,0,38,37.6533333333333,2.2222222,3.7962963,0,0.2,"May","Returning_Visitor",FALSE,FALSE,0
"3582",0,0,2,1.81666666666667,23,20.54555555,0,1.2820513,56.35884615,0,"May","Returning_Visitor",TRUE,TRUE,1
"3583",1,0.683333333333333,0,0,30,16.9666666666667,0,0.3448276,54.21806897,0,"May","Returning_Visitor",FALSE,TRUE,1
"3584",1,0.25,0,0,29,23.2916666666667,1.1555556,4.6190476,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3585",0,0,0,0,18,4.875,1.3888889,1.957672,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3586",1,0.183333333333333,0,0,11,3.05833333333333,0,1.8181818,0,0,"May","New_Visitor",TRUE,FALSE,0
"3587",0,0,1,2.23888888833333,16,12.7574242416667,0.6666667,0.6,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3588",0,0,0,0,20,16.7777777833333,0,0.5555556,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3589",1,0.15,0,0,12,12.7458333333333,0,2.3076923,9.641076923,0.4,"May","New_Visitor",FALSE,TRUE,1
"3590",0,0,0,0,2,1.01666666666667,0,5,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3591",0,0,0,0,48,21.74444445,1.6666667,5.1215278,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3592",7,0.910606060666667,1,1.25,67,22.2759036833333,0,2.7327327,4.148878378,0,"May","Returning_Visitor",FALSE,FALSE,0
"3593",0,0,0,0,12,5.61333333333333,0,0.6666667,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3594",1,0.75,0,0,8,3.05,0,1.1111111,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3595",2,0.738888888833333,0,0,19,13.5516666666667,0,1,20.0031,0,"May","Returning_Visitor",FALSE,TRUE,1
"3596",0,0,0,0,2,0,20,20,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3597",4,12.3,0,0,21,11.0722222216667,0,1.5277778,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3598",0,0,0,0,1,0,20,20,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3599",0,0,0,0,6,10.9166666666667,3.3333333,2.2222222,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3600",1,1.2,0,0,10,5.71666666666667,0,2,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3601",0,0,1,0.05,51,90.1298148166667,0.1923077,2.0120574,7.793528571,0,"May","Returning_Visitor",FALSE,FALSE,0
"3602",1,0.2,0,0,18,11.525,0,0.5,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3603",9,7.80611111166667,1,1.46666666666667,114,62.8734254166667,0,0.1680672,42.41914286,0,"May","Returning_Visitor",TRUE,TRUE,1
"3604",5,0.925,0,0,4,0.408333333333333,2.2222222,3.7037037,0,1,"May","Returning_Visitor",TRUE,FALSE,0
"3605",3,4.72777777833333,1,0.283333333333333,27,35.9120635,3.6781609,4.7660099,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3606",0,0,0,0,22,14.7166666666667,13.3333333,14.8917749,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3607",0,0,0,0,4,0.55,10,15,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3608",0,0,0,0,14,10.5333333333333,2.8571429,4.2857143,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3609",0,0,0,0,3,0.416666666666667,6.6666667,13.3333333,0,1,"May","Returning_Visitor",TRUE,FALSE,0
"3610",0,0,0,0,14,3.00833333333333,8.5714286,9.2142857,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3611",0,0,0,0,9,1.22777777783333,0,2.2222222,0,0.2,"May","Returning_Visitor",FALSE,FALSE,0
"3612",3,0.891666666666667,0,0,26,18.2841666666667,0,1.9605911,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3613",0,0,0,0,10,10.1833333333333,2,6,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3614",8,2.2,0,0,20,6.88333333333333,1.1111111,2.7407407,36.51581481,0,"May","Returning_Visitor",FALSE,TRUE,1
"3615",0,0,0,0,20,12.0688888883333,7.4074074,8.3333333,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3616",3,1.68333333333333,0,0,7,7.35,2,4,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3617",0,0,0,0,65,30.05973545,2.3794872,3.1250162,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3618",0,0,0,0,11,14.2541666666667,1.8181818,6.3636364,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3619",1,1.81666666666667,0,0,9,7.77777777833333,0,1.25,0,0,"May","New_Visitor",TRUE,FALSE,0
"3620",7,4.64722222166667,2,0.25,38,38.5181818166667,0.4651163,2.2868217,4.247372093,0,"May","Returning_Visitor",FALSE,FALSE,0
"3621",0,0,0,0,15,5.16333333333333,0,1.6666667,0,0.2,"May","Returning_Visitor",FALSE,FALSE,0
"3622",1,0,0,0,27,14.8166666666667,2.1428571,6.7857143,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3623",0,0,0,0,9,1.30416666666667,7.7777778,8.8888889,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3624",0,0,0,0,11,2.369444445,2,3,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3625",0,0,0,0,5,0.95,0,4,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3626",0,0,0,0,22,10.794444445,0.9090909,2.6060606,0,1,"May","Returning_Visitor",TRUE,FALSE,0
"3627",1,0.358333333333333,2,5.38333333333333,14,13.9472222216667,0,0.1904762,0,0,"May","New_Visitor",FALSE,FALSE,0
"3628",0,0,0,0,18,2.21666666666667,3.8888889,7.2222222,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3629",4,4.18095238166667,1,0.625,71,19.09285715,0,0.4054054,80.58733784,0,"May","Returning_Visitor",FALSE,FALSE,0
"3630",0,0,0,0,15,16.4,1.5384615,0.7692308,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3631",6,9.08333333333333,4,1.69166666666667,53,46.62021825,0.4098361,2.454223,2.227278689,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3632",0,0,0,0,2,0,20,20,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3633",0,0,0,0,3,1.8,0,6.6666667,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3634",6,1,0,0,4,0.566666666666667,0,3.3333333,0,0,"May","New_Visitor",FALSE,FALSE,0
"3635",0,0,0,0,6,6.65,3.3333333,2.2222222,44.99,0,"May","Returning_Visitor",FALSE,TRUE,1
"3636",1,0.216666666666667,1,0.883333333333333,16,6.47907407333333,0,0.6666667,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3637",3,0.621666666666667,4,2.76666666666667,67,64.5418236666667,3.9495923,4.474971,2.341419718,0,"May","Returning_Visitor",TRUE,FALSE,0
"3638",0,0,0,0,4,0.983333333333333,12.5,17.5,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3639",5,1.13333333333333,0,0,36,13.6416666666667,0.7894737,2.8070175,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3640",0,0,0,0,57,68.5872222166667,0.3508772,1.8421053,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3641",0,0,0,0,10,2.44611111166667,0,0.2272727,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3642",0,0,0,0,17,3.54722222166667,4.1176471,6.7647059,0,0.4,"May","Returning_Visitor",FALSE,FALSE,0
"3643",4,3.96388888833333,0,0,66,54.4679293,0.5882353,2.9549127,0,1,"May","Returning_Visitor",TRUE,FALSE,0
"3644",0,0,0,0,17,4.91666666666667,1.1764706,5.2941176,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3645",3,2.01111111166667,0,0,8,4.36,0,1,0,0,"May","New_Visitor",FALSE,FALSE,0
"3646",0,0,0,0,3,1.03333333333333,10,12.5,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3647",3,1.98333333333333,1,1.43333333333333,25,6.89537037,0,1.3076923,15.40042308,0,"May","Returning_Visitor",FALSE,FALSE,0
"3648",0,0,0,0,13,16.75,0,1.6666667,0,0,"May","New_Visitor",FALSE,FALSE,0
"3649",0,0,0,0,54,37.0483333333333,0.3703704,1.4814815,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3650",0,0,0,0,1,0,20,20,0,0.2,"May","Returning_Visitor",FALSE,FALSE,0
"3651",0,0,0,0,1,0,20,20,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3652",2,0.116666666666667,0,0,21,7.79920635,4.7619048,6.8253968,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3653",1,1.08333333333333,0,0,13,8.85,3.3333333,5,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3654",0,0,0,0,4,2.36666666666667,0,5,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3655",4,29.4,1,0,3,1.43333333333333,0,3.3333333,0,0,"May","New_Visitor",FALSE,FALSE,0
"3656",1,1.13333333333333,0,0,20,14.5111111116667,0,2.0175439,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3657",0,0,0,0,7,16.8361111166667,2.8571429,9.5238095,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3658",0,0,0,0,9,0.458333333333333,4.4444444,10,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3659",0,0,0,0,72,22.5519191,0.2857143,0.7277211,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3660",2,1.06111111116667,0,0,26,9.03611111166667,0.8333333,3.125,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3661",0,0,0,0,28,10.399444445,2.3214286,3.6309524,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3662",0,0,0,0,4,2.05,0,6.6666667,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3663",0,0,0,0,2,0.316666666666667,0,10,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3664",0,0,0,0,1,0,20,20,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3665",2,0.625,0,0,12,6.25,0,3.9583333,43.99,0,"May","Returning_Visitor",FALSE,TRUE,1
"3666",10,5.2,0,0,18,13.0416666666667,0,0.2105263,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3667",0,0,0,0,7,7.369444445,0,5.7142857,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3668",6,4.98333333333333,1,0.683333333333333,36,11.6067129633333,0,0.2631579,0,0,"May","New_Visitor",TRUE,FALSE,0
"3669",0,0,1,0.65,14,7.386805555,1.2,5.8222222,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3670",1,0,1,5.21666666666667,6,2.25833333333333,2.8571429,8.5714286,0,1,"May","Returning_Visitor",TRUE,FALSE,0
"3671",0,0,0,0,23,3.55833333333333,10,12.1212121,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3672",0,0,0,0,2,4.36666666666667,10,15,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3673",0,0,0,0,5,19.0666666666667,12,13.3333333,0,1,"May","Returning_Visitor",TRUE,FALSE,0
"3674",0,0,0,0,2,0.266666666666667,0,10,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3675",6,1.55833333333333,0,0,23,4.18888888833333,0,1.3768116,0,0,"May","New_Visitor",FALSE,FALSE,0
"3676",0,0,0,0,13,2.85833333333333,1.9230769,8.0769231,0,0.8,"May","Returning_Visitor",FALSE,FALSE,0
"3677",0,0,0,0,22,14.8666666666667,0,0.952381,10.51809524,0,"May","Returning_Visitor",TRUE,TRUE,1
"3678",0,0,0,0,1,0,20,20,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3679",2,1.11666666666667,0,0,59,7.803194445,0,0.3278689,0,0.2,"May","Returning_Visitor",FALSE,FALSE,0
"3680",0,0,0,0,7,3,2.8571429,5.7142857,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3681",12,4.19777777833333,0,0,60,33.23192095,0.5970149,1.1984127,13.09154641,0,"May","Returning_Visitor",FALSE,FALSE,0
"3682",3,2.01666666666667,0,0,17,2.91388888833333,1.7647059,5.1764706,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3683",3,1.18333333333333,3,4.1,39,25.0222222166667,0,0.9756098,0,0,"May","Returning_Visitor",TRUE,FALSE,0
"3684",0,0,0,0,14,2.01666666666667,9.2857143,11.6666667,0,0.4,"May","Returning_Visitor",FALSE,FALSE,0
"3685",5,1.83333333333333,0,0,39,26.4007407333333,0,1.6744186,12.73144186,0,"May","Returning_Visitor",FALSE,FALSE,0
"3686",0,0,0,0,25,7.30125,0.8,2.4698413,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3687",7,2.27777777833333,1,0.116666666666667,25,11.4588888883333,1.3793103,1.4022989,5.078114943,0,"May","New_Visitor",FALSE,FALSE,0
"3688",0,0,0,0,12,1.71666666666667,13.3333333,16.6666667,0,0.6,"May","Returning_Visitor",FALSE,FALSE,0
"3689",1,0.133333333333333,0,0,29,13.7808333333333,0.7142857,2.9591837,10.98707143,0,"May","Returning_Visitor",FALSE,TRUE,1
"3690",11,2.78611111166667,6,5.8,172,68.10241495,0.0555556,0.9603919,1.418440397,0.4,"May","Returning_Visitor",FALSE,FALSE,0
"3691",2,0.25,0,0,10,14.9111111116667,0,2.2222222,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3692",5,2.37833333333333,0,0,29,30.9788888833333,2.5806452,3.1075269,0,0,"May","Returning_Visitor",FALSE,FALSE,0
"3693",2,1.9,0,0,24,6.13888888833333,9.2592593,11.4285714,0,0.4,"May","Returning_Visitor",FALSE,FALSE,0
